web-scraper-order,web-scraper-start-url,page,url,imgSrc,name,description
1621182486-187,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2020-04-15/1065253569427_c38b14376dbd4525a5de_96.png,welcobot,Welcome users to the correct channels
1621182468-121,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2019-08-13/714058195698_3314d146ac44fb6ecc29_96.png,GitKraken Boards,Manage your GitKraken Boards within Slack
1621182545-388,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/80588/img/plugins/hubot/service_96.png,Hubot,GitHub's scriptable chat bot.
1621182446-50,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-08-07/1313289522112_a5b08aee0ea1e5575cd7_96.png,Channel Tools,Bulk invite and export all members of a channel or a team on Slack
1621182440-18,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2021-01-04/1623817584577_5fa82ebb9875e49b34de_96.png,Obie,"Build a wiki, capture FAQs and search for documents all in one place"
1621182460-98,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-11-24/834747185794_87279dc5934d0c37e96e_96.png,Karma,"Free peer recognition and engagement system: praise, automated rewards, surveys, watercooler chats and reports"
1621182440-11,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-08-04/66215376118_d2af8373ada291e57ebb_96.png,AttendanceBot,"PTOs, time tracking, and shift planning for remote teams"
1621182574-483,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2019-11-25/848832123680_64c47103e3082b32c4fe_96.png,AWS Chatbot,ChatOps for AWS
1621182452-60,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-03-12/328216116128_d9fe3c51ae200f35b369_96.png,Adobe Creative Cloud,"Find, share, and view Creative Cloud files."
1621182476-147,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://avatars.slack-edge.com/2021-02-11/1743993243810_70c06a3b9201ba9e34c1_96.png,Figma,Get relevant updates about Figma files in Slack
1621182496-211,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-11-27/1546401669425_329c871e25e7b96c43ed_96.png,Wrangle,"Approvals, tasks, and ticketing in Slack"
1621182566-442,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-07-05/1236249556001_525625736e28b6ff8a1b_96.png,Neko by Culture Amp,Help employees to share feedback and access insights from Slack
1621182545-368,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2017-08-04/221756642528_4922bf5e3a4d9e4f80fd_96.png,Trello,Collaborate on Trello projects without leaving Slack.
1621182452-69,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-03-28/161796336231_634252bac1318be5a9a3_96.png,Workbot,Bot platform for Workflows & ChatOps
1621182574-480,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2019-01-30/536852289265_7ff5b59d4db5627841b7_96.png,Workstreams,Workflow & Kanban task management for distributed teams
1621182452-83,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2021-02-10/1724658449319_e5d5cdf1e3fcc4594485_96.png,Kiara : Language Translation Bot,Translate your message in real-time with 100 languages. You can work without language barrier. You do not need a human translator.
1621182574-479,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2019-05-15/636116561829_46b2865d45aa5e56cf5e_96.png,Slack for Outlook,Send emails into Slack to discuss them with your teammates.
1621182610-581,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
1621182545-373,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/80588/img/services/hangouts_96.png,Google+ Hangouts,Bring your conversations to life with free video calls.
1621182595-540,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2019-09-26/761870597298_ed0eb531cea1cfd3ca56_96.png,Jira Integration+,Slack connected to Jira Cloud or Data Center.
1621182496-218,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2021-03-22/1886478245746_1d6fb3a0280366648df0_96.png,nametag,Quality 1:1 pairings for team bonding
1621182505-242,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-07-12/397840369523_4aca7d5eb4dd51fa446c_96.png,interbot,Close support tickets faster with your team's help
1621182452-81,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-04-01/338840308512_7b2518ce202467308909_96.png,Now Virtual Agent,"Find answers, file requests and complete routine ServiceNow tasks within chat."
1621182486-194,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-10-29/801616932146_f0378ae9f33116a93d26_96.png,Sleeek bot,an AI Assistant for a software development team
1621182566-451,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2021-04-29/2022859493604_b3fcbfc8099e42695f90_96.png,"Centro: Email, SMS, & Salesforce",Sales & Support at the Speed of Slack: Shared Inbox. Email or Text customers. Seamless Salesforce Integration. Grok Channel Summary.
1621182446-49,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-05-19/1132091921109_1e926c410486bcff2c03_96.png,Leapsome,"Employee performance feedback, engagement and learning"
1621182559-416,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2020-11-30/1523833081063_159cf989d1cbf0ecc5c9_96.png,Loom,Video messaging for work
1621182574-472,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2021-02-09/1730367132018_43f8f38b9659ddef2131_96.png,Slack for Gmail,Send emails into Slack to discuss them with your teammates.
1621182610-579,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2021-03-10/1838871109573_71ad0844bfc452d4fb6e_96.png,Outlook Calendar,"Sync your status, respond to invites, and see your schedule."
1621182545-372,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/80588/img/plugins/gcalendar/service_96.png,Google Calendar for Team Events,A shared calendar for your team.
1621182486-180,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-11-04/820802486149_d1c994779081f3fc451d_96.png,Nightfall Pro DLP for Slack,"DLP for Slack workspaces - Discover, classify & protect your sensitive data. Formerly known as Watchtower."
1621182476-166,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Previous,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-04-13/347347562630_ee3e75506727d642baa7_96.png,Ally OKRs,With one-click you are connected to the richest set of OKR features and integrated workflows available for Slack
1621182486-200,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2018-10-01/446281169888_4f2bdaba6ddae3723ad6_96.jpg,OfficeSimplify,The easiest way to manage employee time off 🙌
1621182452-56,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2017-08-04/221756642528_4922bf5e3a4d9e4f80fd_96.png,Trello,Collaborate on Trello projects without leaving Slack.
1621182545-376,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-01-22/130976277813_a8ab564623726e14ea32_96.png,Workast,Project Management for Teams on Slack
1621182440-20,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2019-09-24/771398350245_de162bdcfb1f3b5cddf7_96.png,Vacation Tracker,Your One-Stop-Shop For Effortless Leave Tracking 🌴
1621182524-306,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-12-02/1549491725412_4f3c7d81b7f69ba7d866_96.png,Short Break From Work,Employee Wellness for Remote Teams
1621182545-375,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-06-20/200850512066_2d5e268a3b71c87f969c_96.png,Zapier,Easy automation for busy people
1621182468-142,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2021-01-26/1672299442166_12205c0bc79c1dbd7128_96.png,Tara AI,"Run engineering & product sprints, synced to Github, from Slack"
1621182446-44,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2019-10-02/769048640786_57bd39bf05f2bf486868_96.png,Qualtrics,Use Qualtrics to collect feedback and close the loop within Slack
1621182452-68,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2019-09-26/761870597298_ed0eb531cea1cfd3ca56_96.png,Jira Integration+,Slack connected to Jira Cloud or Data Center.
1621182574-473,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2020-11-30/1523833081063_159cf989d1cbf0ecc5c9_96.png,Loom,Video messaging for work
1621182538-362,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2021-02-24/1787648920661_8dda075526c469f7e058_96.png,Clerk SMS,Send and receive SMS directly from Slack
1621182566-447,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2019-06-16/655355727283_375429bbb70bc7df5288_96.png,Time,Simple time tracking and reporting for startups
1621182468-136,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2021-02-14/1743459306262_7db4a32edd1d3fdda9ad_96.png,SpotMyStatus,Sync user's status with currently playing song from Spotify
1621182515-282,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=6,https://avatars.slack-edge.com/2020-06-20/1202144140868_15ec58241c1312c11558_96.png,Agent,"Support customers, centralize their requests, get reports and metrics - all from Slack"
1621182559-417,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2020-07-10/1247741304785_28de1a5980380c25f310_96.png,Asana,Move work forward.
1621182610-596,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2021-01-25/1680548373876_08bcd7da61f0761d9dcd_96.png,PagerDuty,Spend less time reacting to incidents and more time developing for the future.
1621182486-179,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2020-11-07/1469989147543_f210e793c90b1454ea00_96.png,Evergreen,Give recognition to colleagues and plant real trees 🌳
1621182496-208,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=4,https://avatars.slack-edge.com/2020-12-13/1583659678897_2b9db709fdb9fd6d3a30_96.png,Surveys,Surveys for Slack. Because getting the right answers was never easier.
1621182531-339,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://a.slack-edge.com/80588/img/plugins/hubot/service_96.png,Hubot,GitHub's scriptable chat bot.
1621182574-471,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
